%MISS,GETS,NONREC,SLOW,REC,TIER2,TIER3,%UTIL,AVER_HTM,MON-NAME,PATTERN-NAME,PATTERN-NO
3,78220,78220,2343,0,66645363,2042802,99,481247,java/lang/Object@000000060A25B6D0,Hot2,2
3,77693,77693,2560,0,69452839,2130200,99,485371,java/lang/Object@000000060A25B4C0,Hot2,2
6,59531,59531,3549,0,66707598,2052850,99,632022,java/lang/Object@000000060A261488,Hot2,2
4,64115,64115,2410,0,60016712,1842560,99,587957,java/lang/Object@000000060A25B7B8,Hot2,2
5,62292,62292,3330,0,67997395,2092141,99,605023,java/lang/Object@000000060A25BDA8,Hot2,2
5,66598,66598,3301,0,69623458,2140622,99,566137,java/lang/Object@000000060A25BA50,Hot2,2
5,60897,60897,2778,0,59868287,1839265,99,618248,java/lang/Object@000000060A25B568,Hot2,2
4,66803,66803,2661,0,62545230,1919696,99,564056,java/lang/Object@000000060A25B7D0,Hot2,2
5,64072,64072,3419,0,64827166,1992064,99,588633,java/lang/Object@000000060A25E0F0,Hot2,2
5,66828,66828,3247,0,71482628,2198552,99,563272,java/lang/Object@000000060A25E550,Hot2,2
5,66046,66046,3370,0,71076113,2186350,99,569888,java/lang/Object@000000060A25E6B8,Hot2,2
4,65183,65183,2683,0,62316520,1913559,99,578000,java/lang/Object@000000060A25B840,Hot2,2
4,69875,69875,3141,0,66142230,2030891,99,539202,java/lang/Object@000000060A25B868,Hot2,2
3,72884,72884,2476,0,61271903,1877182,99,516577,java/lang/Object@000000060A261790,Hot2,2
5,60900,60900,3302,0,67716059,2083924,99,618574,java/lang/Object@000000060A25E198,Hot2,2
5,62547,62547,2883,0,64158646,1972436,99,602908,java/lang/Object@000000060A2588F0,Hot2,2
4,73019,73019,3140,0,66434977,2038064,99,516681,java/lang/Object@000000060A25BA18,Hot2,2
3,75349,75349,2546,0,63389704,1942749,99,500248,java/lang/Object@000000060A25B488,Hot2,2
3,71626,71626,2306,0,59275900,1815474,99,525604,java/lang/Object@000000060A25E4A8,Hot2,2
3,60259,60259,1952,0,53316663,1634923,99,626364,java/lang/Object@000000060A25E528,Hot2,2
5,69975,69975,3598,0,73774097,2268941,99,538497,java/lang/Object@000000060A25E430,Hot2,2
5,61772,61772,3183,0,67413447,2074250,99,610261,java/lang/Object@000000060A261438,Hot2,2
3,75926,75926,2490,0,65452928,2007021,99,496273,java/lang/Object@000000060A25E2B8,Hot2,2
5,73431,73431,3557,0,71106648,2183992,99,513623,java/lang/Object@000000060A25B720,Hot2,2
3,79287,79287,2270,0,67405431,2066201,99,475919,java/lang/Object@000000060A25BDA8,Hot2,2
4,62286,62286,2201,0,55089473,1689206,99,606555,java/lang/Object@000000060A25B9F0,Hot2,2
5,72818,72818,3385,0,72564688,2229667,99,517058,java/lang/Object@000000060A25B1D8,Hot2,2
5,74125,74125,3556,0,72206969,2218387,99,508621,java/lang/Object@000000060A25B9B8,Hot2,2
4,71190,71190,2953,0,65783579,2018587,99,530113,java/lang/Object@000000060A25B868,Hot2,2
4,62822,62822,2315,0,56828696,1743343,99,599862,java/lang/Object@000000060A25BBE0,Hot2,2
3,73368,73368,2566,0,63797094,1956164,99,513707,java/lang/Object@000000060A25E3C0,Hot2,2
4,77533,77533,2734,0,69653087,2136798,99,485873,java/lang/Object@000000060A25B460,Hot2,2
4,66048,66048,2694,0,62776964,1927744,99,570661,java/lang/Object@000000060A25E578,Hot2,2
3,68420,68420,2274,0,55956222,1713504,99,551847,java/lang/Object@000000060A25B730,Hot2,2
5,70275,70275,3405,0,70794312,2175668,99,536308,java/lang/Object@000000060A2617B8,Hot2,2
3,70184,70184,2182,0,59255875,1816344,99,537079,java/lang/Object@000000060A25E230,Hot2,2
3,78694,78694,2289,0,67385731,2065627,99,479054,java/lang/Object@000000060A25B920,Hot2,2
4,74817,74817,3165,0,74984809,2305109,99,502928,java/lang/Object@000000060A25E2B8,Hot2,2
4,64059,64059,2454,0,59237638,1817747,99,588374,java/lang/Object@000000060A25E3E8,Hot2,2
5,66415,66415,3416,0,68750657,2113597,99,567435,java/lang/Object@000000060A25B9E0,Hot2,2
5,64597,64597,2996,0,65820991,2023145,99,583519,java/lang/Object@000000060A25BDA8,Hot2,2
3,75354,75354,2401,0,63884819,1958903,99,501000,java/lang/Object@000000060A25E3F8,Hot2,2
4,75112,75112,2788,0,66403977,2037414,99,502443,java/lang/Object@000000060A25B440,Hot2,2
5,60990,60990,3316,0,68756989,2116576,99,616311,java/lang/Object@000000060A261B10,Hot2,2
6,60311,60311,3391,0,69037263,2125392,99,624611,java/lang/Object@000000060A25B4D0,Hot2,2
4,68229,68229,2578,0,61051087,1872379,99,552858,java/lang/Object@000000060A25B730,Hot2,2
3,71528,71528,2053,0,56280944,1721606,99,527344,java/lang/Object@000000060A25B6E8,Hot2,2
3,75089,75089,2433,0,62153041,1904908,99,501905,java/lang/Object@000000060A25E810,Hot2,2
5,70134,70134,3372,0,67970518,2087652,99,537122,java/lang/Object@000000060A25BDB8,Hot2,2
4,70084,70084,2784,0,63393115,1945309,99,537087,java/lang/Object@000000060A25E518,Hot2,2
100,54983,54983,54877,0,177928,3789,92,637642,java/lang/Object@000000060A2615C8,Hot2,2
5,64395,64395,3230,0,67652720,2080448,99,584254,java/lang/Object@000000060A261790,Hot2,2
3,69211,69211,1981,0,55344416,1694163,99,544641,java/lang/Object@000000060A25E7E8,Hot2,2
4,67197,67197,2502,0,60712934,1862443,99,559809,java/lang/Object@000000060A25B590,Hot2,2
4,69008,69008,2523,0,63370859,1944658,99,546397,java/lang/Object@000000060A25B850,Hot2,2
5,63615,63615,3470,0,70082832,2156528,99,590753,java/lang/Object@000000060A25B158,Hot2,2
3,68722,68722,2023,0,56137419,1719237,99,548535,java/lang/Object@000000060A25B6C0,Hot2,2
4,67737,67737,2525,0,61528409,1887311,99,556622,java/lang/Object@000000060A261688,Hot2,2
4,67128,67128,2963,0,66958474,2057018,99,561843,java/lang/Object@000000060A2586A8,Hot2,2
5,72218,72218,3652,0,71030545,2181837,99,522286,java/lang/Object@000000060A25E3E8,Hot2,2
4,72241,72241,2529,0,62228298,1907291,99,521610,java/lang/Object@000000060A25B758,Hot2,2
3,77389,77389,2049,0,59159475,1808481,99,487015,java/lang/Object@000000060A25BE40,Hot2,2
5,67803,67803,3230,0,69605749,2139516,99,555240,java/lang/Object@000000060A258860,Hot2,2
5,59860,59860,2805,0,61051088,1876451,99,629435,java/lang/Object@000000060A2614C0,Hot2,2
4,75093,75093,2997,0,71127818,2184556,99,501049,java/lang/Object@000000060A258558,Hot2,2
5,68158,68158,3328,0,69921780,2149097,99,552268,java/lang/Object@000000060A25E360,Hot2,2
4,73314,73314,2577,0,64351208,1973093,99,514050,java/lang/Object@000000060A25E6B8,Hot2,2
5,65418,65418,3504,0,70200324,2159337,99,574058,java/lang/Object@000000060A25BB28,Hot2,2
5,75989,75989,3474,0,72464158,2225256,99,496231,java/lang/Object@000000060A25B980,Hot2,2
100,65383,65383,65245,0,192859,3920,92,534071,java/lang/Object@000000060A25B8C0,Hot2,2
4,67072,67072,2982,0,66344135,2038051,99,561722,java/lang/Object@000000060A25DFC0,Hot2,2
5,71962,71962,3501,0,74423969,2288111,99,521889,java/lang/Object@000000060A25DFB8,Hot2,2
4,60596,60596,2365,0,55170551,1692738,99,622616,java/lang/Object@000000060A25B558,Hot2,2
4,70522,70522,2848,0,64340418,1974523,99,534678,java/lang/Object@000000060A25E2B8,Hot2,2
4,65586,65586,2518,0,59969495,1840337,99,574256,java/lang/Object@000000060A25BED8,Hot2,2
4,64310,64310,2664,0,61920114,1901915,99,585545,java/lang/Object@000000060A25BA88,Hot2,2
4,61774,61774,2330,0,57760445,1773279,99,609957,java/lang/Object@000000060A2614D0,Hot2,2
5,74443,74443,3389,0,73427667,2256477,99,506309,java/lang/Object@000000060A2615F0,Hot2,2
4,60699,60699,2255,0,58396476,1793607,99,620958,java/lang/Object@000000060A25B558,Hot2,2
4,63623,63623,2533,0,57812614,1773500,99,591180,java/lang/Object@000000060A25BAC0,Hot2,2
4,74006,74006,3024,0,70535790,2166380,99,507820,java/lang/Object@000000060A25E670,Hot2,2
4,65386,65386,2746,0,62727548,1926245,99,576301,java/lang/Object@000000060A2615C8,Hot2,2
5,67056,67056,3383,0,72586956,2232846,99,561253,java/lang/Object@000000060A25E5C0,Hot2,2
5,62977,62977,3184,0,67948362,2090003,99,597927,java/lang/Object@000000060A25B210,Hot2,2
4,70400,70400,2691,0,63187093,1938582,99,534888,java/lang/Object@000000060A25BDA8,Hot2,2
3,71694,71694,2143,0,56454598,1726554,99,526091,java/lang/Object@000000060A25B438,Hot2,2
6,61028,61028,3451,0,65378880,2010970,99,617966,java/lang/Object@000000060A25B738,Hot2,2
3,66545,66545,2259,0,56329887,1726660,99,567595,java/lang/Object@000000060A25BB38,Hot2,2
4,72521,72521,2824,0,66891108,2052848,99,519769,java/lang/Object@000000060A261438,Hot2,2
4,72286,72286,2724,0,60356065,1848308,99,522074,java/lang/Object@000000060A25B7C8,Hot2,2
5,64827,64827,3258,0,69352133,2133197,99,579390,java/lang/Object@000000060A25B450,Hot2,2
4,72333,72333,2673,0,61733898,1891675,99,520667,java/lang/Object@000000060A25BD20,Hot2,2
4,66852,66852,2427,0,59821667,1834415,99,563026,java/lang/Object@000000060A25BA78,Hot2,2
5,59763,59763,2849,0,61459227,1889063,99,630751,java/lang/Object@000000060A25B558,Hot2,2
4,61666,61666,2354,0,56315791,1727823,99,611356,java/lang/Object@000000060A25B558,Hot2,2
3,69211,69211,2179,0,58518595,1793243,99,543549,java/lang/Object@000000060A25BF98,Hot2,2
4,65477,65477,2904,0,67628744,2079347,99,575697,java/lang/Object@000000060A25B9C8,Hot2,2
3,75779,75779,2237,0,59324094,1816770,99,498281,java/lang/Object@000000060A25BD80,Hot2,2
5,71234,71234,3339,0,73218994,2250867,99,528244,java/lang/Object@000000060A25BB78,Hot2,2
4,67212,67212,3019,0,66962189,2057098,99,561008,java/lang/Object@000000060A261860,Hot2,2
4,72866,72866,2717,0,63316912,1941210,99,516847,java/lang/Object@000000060A25E5E8,Hot2,2
4,63614,63614,2263,0,58556372,1796453,99,593446,java/lang/Object@000000060A25B4F0,Hot2,2
5,59607,59607,3242,0,67097762,2065103,99,632393,java/lang/Object@000000060A25BDB8,Hot2,2
5,60216,60216,3235,0,68240821,2100641,99,625975,java/lang/Object@000000060A25B8C8,Hot2,2
5,63690,63690,3184,0,68976510,2121844,99,591284,java/lang/Object@000000060A25E8A8,Hot2,2
4,60108,60108,2554,0,58722060,1803572,99,627278,java/lang/Object@000000060A25B730,Hot2,2
4,66725,66725,2461,0,61550724,1889158,99,565589,java/lang/Object@000000060A25B920,Hot2,2
3,60524,60524,1568,0,47782185,1462762,99,623010,java/lang/Object@000000060A25E368,Hot2,2
4,63535,63535,2784,0,61724272,1895819,99,592379,java/lang/Object@000000060A25E548,Hot2,2
5,70957,70957,3289,0,70499479,2166011,99,530439,java/lang/Object@000000060A25B6C0,Hot2,2
4,66537,66537,2442,0,60377699,1852563,99,566756,java/lang/Object@000000060A25BB48,Hot2,2
6,62453,62453,3455,0,69733227,2145894,99,601331,java/lang/Object@000000060A25B0D8,Hot2,2
3,62450,62450,1946,0,54046696,1657019,99,603969,java/lang/Object@000000060A25E1D0,Hot2,2
4,64757,64757,2742,0,63717261,1957701,99,581094,java/lang/Object@000000060A25DFA0,Hot2,2
3,75855,75855,2502,0,63925218,1959663,99,497246,java/lang/Object@000000060A25B868,Hot2,2
4,62920,62920,2464,0,60038279,1843469,99,599244,java/lang/Object@000000060A261660,Hot2,2
6,60636,60636,3353,0,68174430,2098394,99,621171,java/lang/Object@000000060A25B688,Hot2,2
6,62795,62795,3597,0,66724093,2051856,99,600598,java/lang/Object@000000060A25B580,Hot2,2
5,66022,66022,3147,0,66111259,2031521,99,569139,java/lang/Object@000000060A25E2B0,Hot2,2
5,70093,70093,3307,0,68697511,2110389,99,536311,java/lang/Object@000000060A25ADE8,Hot2,2
5,61280,61280,2910,0,64356678,1979258,99,614872,java/lang/Object@000000060A25DE88,Hot2,2
5,59751,59751,3127,0,61997040,1905798,99,630847,java/lang/Object@000000060A25BED8,Hot2,2
3,67549,67549,1988,0,55132718,1687757,99,557921,java/lang/Object@000000060A25B4C0,Hot2,2
4,69171,69171,2468,0,61995954,1901878,99,545396,java/lang/Object@000000060A25E1E8,Hot2,2
4,76810,76810,2705,0,70208963,2154398,99,490380,java/lang/Object@000000060A2615F0,Hot2,2
4,69081,69081,2959,0,60778751,1863957,99,546219,java/lang/Object@000000060A25DFF8,Hot2,2
4,68064,68064,2617,0,63180115,1939012,99,553454,java/lang/Object@000000060A25E2C8,Hot2,2
3,77876,77876,2313,0,66569628,2040115,99,484519,java/lang/Object@000000060A25B400,Hot2,2
3,68779,68779,2311,0,58582703,1795615,99,548261,java/lang/Object@000000060A25B140,Hot2,2
4,63201,63201,2520,0,60907762,1870634,99,596994,java/lang/Object@000000060A25BB20,Hot2,2
5,64927,64927,3203,0,67786899,2084365,99,579599,java/lang/Object@000000060A25E2B8,Hot2,2
5,62691,62691,2899,0,62212075,1911667,99,602276,java/lang/Object@000000060A258558,Hot2,2
3,73804,73804,1848,0,53283426,1627520,99,511741,java/lang/Object@000000060A25E708,Hot2,2
4,74360,74360,3166,0,67201866,2061631,99,506544,java/lang/Object@000000060A25E290,Hot2,2
5,70272,70272,3179,0,69468099,2134443,99,535894,java/lang/Object@000000060A25E350,Hot2,2
3,64808,64808,2018,0,55663660,1706351,99,582565,java/lang/Object@000000060A25BDA8,Hot2,2
5,61899,61899,3076,0,62105806,1908456,99,609108,java/lang/Object@000000060A25BD90,Hot2,2
5,62691,62691,3235,0,65961964,2028133,99,600477,java/lang/Object@000000060A261438,Hot2,2
3,64034,64034,1945,0,53975909,1653150,99,590166,java/lang/Object@000000060A25BDB8,Hot2,2
4,75573,75573,3029,0,71112889,2183586,99,498653,java/lang/Object@000000060A25B980,Hot2,2
4,74721,74721,2675,0,64320972,1972535,99,504120,java/lang/Object@000000060A25B4C0,Hot2,2
5,65642,65642,3244,0,70477448,2167908,99,571513,java/lang/Object@000000060A261750,Hot2,2
4,76264,76264,2674,0,67862408,2081976,99,494211,java/lang/Object@000000060A25B530,Hot2,2
5,64509,64509,3407,0,72301616,2225414,99,582196,java/lang/Object@000000060A25B260,Hot2,2
5,66924,66924,3387,0,71466751,2197731,99,562433,java/lang/Object@000000060A25B1D8,Hot2,2
5,61386,61386,3325,0,66162517,2035475,99,613223,java/lang/Object@000000060A25E360,Hot2,2
4,61894,61894,2554,0,61090360,1877019,99,609628,java/lang/Object@000000060A25E4B8,Hot2,2
4,72247,72247,2874,0,66916369,2053346,99,521784,java/lang/Object@000000060A25B860,Hot2,2
4,75792,75792,3039,0,70452399,2162521,99,495571,java/lang/Object@000000060A261A28,Hot2,2
5,59370,59370,3041,0,65637548,2019963,99,633775,java/lang/Object@000000060A25BDA0,Hot2,2
5,69763,69763,3146,0,68636396,2108675,99,540086,java/lang/Object@000000060A25B7B8,Hot2,2
5,68581,68581,3377,0,70026756,2152043,99,549139,java/lang/Object@000000060A25BEB0,Hot2,2
4,78412,78412,2775,0,68926632,2113980,99,480347,java/lang/Object@000000060A261530,Hot2,2
3,67441,67441,2118,0,56948237,1744517,99,559235,java/lang/Object@000000060A25B620,Hot2,2
5,70225,70225,3175,0,68505157,2104108,99,536189,java/lang/Object@000000060A25B460,Hot2,2
4,64322,64322,2761,0,65400525,2010122,99,585761,java/lang/Object@000000060A25B7B8,Hot2,2
100,56304,56304,56180,0,163571,3288,93,624591,java/lang/Object@000000060A25B4D0,Hot2,2
5,61714,61714,2870,0,63197205,1942388,99,610115,java/lang/Object@000000060A2617C8,Hot2,2
5,71408,71408,3438,0,70825461,2175991,99,526968,java/lang/Object@000000060A25B860,Hot2,2
3,73612,73612,1949,0,54951139,1679755,99,512225,java/lang/Object@000000060A25E6B8,Hot2,2
4,70553,70553,3149,0,74679743,2296979,99,533147,java/lang/Object@000000060A261698,Hot2,2
4,68804,68804,3020,0,62964479,1931616,99,548472,java/lang/Object@000000060A25BCE8,Hot2,2
4,75963,75963,3020,0,72606462,2229800,99,494860,java/lang/Object@000000060A261660,Hot2,2
4,65569,65569,2555,0,61869857,1899608,99,574279,java/lang/Object@000000060A261438,Hot2,2
4,78068,78068,2946,0,73712325,2263393,99,482562,java/lang/Object@000000060A25B9C8,Hot2,2
5,74021,74021,3459,0,67154620,2060385,99,509432,java/lang/Object@000000060A25B5F0,Hot2,2
4,74882,74882,3242,0,73721352,2265261,99,503320,java/lang/Object@000000060A25E750,Hot2,2
4,70755,70755,3105,0,68969352,2118427,99,532207,java/lang/Object@000000060A2614C0,Hot2,2
5,69044,69044,3319,0,69705187,2142392,99,544579,java/lang/Object@000000060A25B390,Hot2,2
4,75271,75271,2643,0,65571349,2011125,99,500539,java/lang/Object@000000060A261600,Hot2,2
4,71670,71670,3150,0,65578824,2011882,99,525353,java/lang/Object@000000060A25BAB0,Hot2,2
4,66510,66510,2885,0,67769585,2083076,99,566079,java/lang/Object@000000060A25BAB0,Hot2,2
3,64710,64710,2250,0,58180107,1785075,99,583240,java/lang/Object@000000060A25BC78,Hot2,2
3,69543,69543,2323,0,61194806,1876715,99,542099,java/lang/Object@000000060A25B720,Hot2,2
4,61555,61555,2597,0,59642549,1832132,99,613392,java/lang/Object@000000060A25E480,Hot2,2
5,62555,62555,3175,0,63789111,1960575,99,602292,java/lang/Object@000000060A25E100,Hot2,2
4,70307,70307,3011,0,64821169,1989498,99,535586,java/lang/Object@000000060A25E230,Hot2,2
3,62121,62121,1868,0,51086686,1564515,99,608180,java/lang/Object@000000060A25BD48,Hot2,2
5,71714,71714,3534,0,67391895,2068314,99,525428,java/lang/Object@000000060A25B478,Hot2,2
4,59988,59988,2181,0,54127328,1660440,99,628743,java/lang/Object@000000060A25E578,Hot2,2
4,62805,62805,2571,0,60271249,1850831,99,600886,java/lang/Object@000000060A25BDA8,Hot2,2
4,61455,61455,2736,0,60880932,1871024,99,613795,java/lang/Object@000000060A25BD58,Hot2,2
5,70676,70676,3432,0,70553572,2167564,99,532755,java/lang/Object@000000060A25B8E8,Hot2,2
5,60951,60951,2898,0,63650293,1957449,99,617793,java/lang/Object@000000060A25B428,Hot2,2
5,64400,64400,3190,0,67391006,2072107,99,583818,java/lang/Object@000000060A25BC90,Hot2,2
5,61902,61902,2877,0,64700033,1989663,99,608533,java/lang/Object@000000060A258670,Hot2,2
5,66146,66146,3004,0,64426655,1979207,99,569665,java/lang/Object@000000060A25DFF8,Hot2,2
4,78308,78308,3108,0,72048826,2211376,99,481684,java/lang/Object@000000060A25BD38,Hot2,2
5,72494,72494,3543,0,71746259,2204097,99,518902,java/lang/Object@000000060A25E3F8,Hot2,2
4,78999,78999,3037,0,76223467,2341777,99,476721,java/lang/Object@000000060A25E350,Hot2,2
5,60585,60585,2750,0,61890756,1902488,99,622289,java/lang/Object@000000060A25E518,Hot2,2
3,66406,66406,2262,0,57422217,1760972,99,567637,java/lang/Object@000000060A25E258,Hot2,2
3,73207,73207,2445,0,60966868,1867467,99,515108,java/lang/Object@000000060A25B4C0,Hot2,2
5,60496,60496,3295,0,65990105,2030373,99,623032,java/lang/Object@000000060A25B3A0,Hot2,2
6,61418,61418,3542,0,66525598,2046306,99,614129,java/lang/Object@000000060A261720,Hot2,2
4,61287,61287,2722,0,62144710,1910159,99,615160,java/lang/Object@000000060A25E258,Hot2,2
3,63928,63928,1680,0,51199592,1566487,99,590043,java/lang/Object@000000060A25E3F8,Hot2,2
4,74091,74091,2957,0,68101930,2090519,99,508018,java/lang/Object@000000060A25B5F0,Hot2,2
4,71476,71476,2602,0,63719856,1954056,99,528112,java/lang/Object@000000060A25E3F8,Hot2,2
5,66018,66018,3528,0,73285653,2255359,99,568431,java/lang/Object@000000060A25B9A8,Hot2,2
4,76982,76982,2732,0,69644303,2136998,99,490126,java/lang/Object@000000060A25B990,Hot2,2
3,77748,77748,2129,0,61827806,1891967,99,485368,java/lang/Object@000000060A25BAB0,Hot2,2
4,76929,76929,3094,0,71933449,2207966,99,489200,java/lang/Object@000000060A25B5F0,Hot2,2
4,62088,62088,2328,0,57365451,1760600,99,605566,java/lang/Object@000000060A25EA20,Hot2,2
5,67375,67375,3203,0,70993834,2182882,99,557831,java/lang/Object@000000060A2617E0,Hot2,2
4,77643,77643,3082,0,71688132,2199587,99,485904,java/lang/Object@000000060A25BC88,Hot2,2
5,62379,62379,3366,0,67264578,2069183,99,603409,java/lang/Object@000000060A25B7F0,Hot2,2
5,72713,72713,3587,0,70423083,2162629,99,517421,java/lang/Object@000000060A25E458,Hot2,2
4,74607,74607,2831,0,63866521,1958411,99,505853,java/lang/Object@000000060A25BB48,Hot2,2
5,72527,72527,3673,0,73171734,2249040,99,517300,java/lang/Object@000000060A25B668,Hot2,2
4,70990,70990,2751,0,65733493,2016981,99,529407,java/lang/Object@000000060A261360,Hot2,2
3,77904,77904,2412,0,67160309,2058625,99,483954,java/lang/Object@000000060A25E570,Hot2,2
5,59502,59502,3109,0,63158899,1942333,99,631930,java/lang/Object@000000060A261568,Hot2,2
3,74559,74559,2410,0,62809679,1925229,99,506327,java/lang/Object@000000060A25B8C0,Hot2,2
4,73418,73418,3134,0,68800254,2111932,99,513312,java/lang/Object@000000060A25B698,Hot2,2
3,61314,61314,2032,0,54113781,1660236,99,615555,java/lang/Object@000000060A25B688,Hot2,2
5,63505,63505,3131,0,69238384,2130295,99,592856,java/lang/Object@000000060A25E2B8,Hot2,2
5,63148,63148,3206,0,69418845,2135973,99,595839,java/lang/Object@000000060A25B348,Hot2,2
4,76731,76731,2914,0,74751277,2296591,99,490514,java/lang/Object@000000060A25E5C0,Hot2,2
4,62638,62638,2749,0,61396093,1886068,99,601137,java/lang/Object@000000060A261688,Hot2,2
4,68650,68650,2904,0,64140090,1968680,99,548606,java/lang/Object@000000060A261678,Hot2,2
5,72973,72973,3460,0,73426262,2256548,99,515032,java/lang/Object@000000060A25B3A8,Hot2,2
5,63219,63219,3058,0,66338129,2039721,99,595701,java/lang/Object@000000060A25E490,Hot2,2
5,69663,69663,3297,0,69813025,2145493,99,540330,java/lang/Object@000000060A258558,Hot2,2
4,67933,67933,2744,0,64460235,1978947,99,553332,java/lang/Object@000000060A25E208,Hot2,2
5,65906,65906,3440,0,69729755,2144628,99,571710,java/lang/Object@000000060A25E6E0,Hot2,2
4,75446,75446,3160,0,70860449,2176084,99,499858,java/lang/Object@000000060A25B3C8,Hot2,2
5,67350,67350,3075,0,69711832,2143129,99,559222,java/lang/Object@000000060A25B8E8,Hot2,2
3,70753,70753,2472,0,59886720,1835651,99,532786,java/lang/Object@000000060A25DEA0,Hot2,2
5,68205,68205,3439,0,70039465,2152861,99,551895,java/lang/Object@000000060A25B7F0,Hot2,2
5,72090,72090,3620,0,74151710,2279508,99,522886,java/lang/Object@000000060A258950,Hot2,2
4,78689,78689,2766,0,77819927,2391357,99,479464,java/lang/Object@000000060A258740,Hot2,2
5,60367,60367,3117,0,62222775,1912617,99,625071,java/lang/Object@000000060A25BE58,Hot2,2
4,60826,60826,2483,0,56835765,1744982,99,619607,java/lang/Object@000000060A25BAA0,Hot2,2
5,63905,63905,3352,0,68175512,2096523,99,589479,java/lang/Object@000000060A25E5C0,Hot2,2
5,70420,70420,3288,0,71038991,2183095,99,534886,java/lang/Object@000000060A25BA78,Hot2,2
4,74778,74778,2938,0,69062221,2120525,99,503236,java/lang/Object@000000060A25E6E0,Hot2,2
5,61299,61299,2827,0,62120555,1909550,99,616026,java/lang/Object@000000060A25BB48,Hot2,2
4,72815,72815,2700,0,65997690,2024523,99,517964,java/lang/Object@000000060A261438,Hot2,2
3,78646,78646,2681,0,72934929,2239133,99,478378,java/lang/Object@000000060A25BB70,Hot2,2
5,67153,67153,3369,0,70265926,2160491,99,560645,java/lang/Object@000000060A25E220,Hot2,2
4,67664,67664,2515,0,61324060,1881199,99,558061,java/lang/Object@000000060A25BE50,Hot2,2
5,64273,64273,3457,0,71274813,2193224,99,586287,java/lang/Object@000000060A25B618,Hot2,2
3,76897,76897,2599,0,71510108,2195567,99,489782,java/lang/Object@000000060A25E7E8,Hot2,2
4,63732,63732,2677,0,61873928,1900236,99,590875,java/lang/Object@000000060A25B558,Hot2,2
4,66715,66715,2511,0,61227444,1878742,99,565169,java/lang/Object@000000060A25E3F8,Hot2,2
5,60770,60770,3285,0,69225760,2131200,99,619110,java/lang/Object@000000060A25E420,Hot2,2
1,60558,60558,500,0,39169004,1194929,99,624345,java/lang/Object@000000060A261558,Hot2,2
5,70129,70129,3344,0,70352449,2162028,99,536858,java/lang/Object@000000060A25E318,Hot2,2
5,65177,65177,3164,0,69291531,2131300,99,577959,java/lang/Object@000000060A25E3E8,Hot2,2
3,74832,74832,2590,0,64514658,1978549,99,503617,java/lang/Object@000000060A25B790,Hot2,2
3,72621,72621,2411,0,61868196,1895671,99,519305,java/lang/Object@000000060A25BA18,Hot2,2
5,74341,74341,3387,0,72625305,2231702,99,505425,java/lang/Object@000000060A2619F0,Hot2,2
4,74514,74514,2920,0,71302244,2190338,99,504906,java/lang/Object@000000060A25E958,Hot2,2
4,64858,64858,2681,0,61312154,1882346,99,580660,java/lang/Object@000000060A25B260,Hot2,2
4,61095,61095,2688,0,57843213,1776001,99,618005,java/lang/Object@000000060A25BDB8,Hot2,2
4,70969,70969,3027,0,67104221,2060197,99,530664,java/lang/Object@000000060A25BD10,Hot2,2
4,66062,66062,2770,0,63482747,1949677,99,570672,java/lang/Object@000000060A261720,Hot2,2
3,64462,64462,2225,0,59059961,1812588,99,585270,java/lang/Object@000000060A25E458,Hot2,2
3,70558,70558,2409,0,58843997,1803002,99,533869,java/lang/Object@000000060A25B720,Hot2,2
4,66613,66613,2587,0,65280583,2005580,99,565475,java/lang/Object@000000060A25E350,Hot2,2
4,62847,62847,2471,0,59382209,1823413,99,600215,java/lang/Object@000000060A25BD70,Hot2,2
4,62573,62573,2292,0,57312431,1758873,99,603077,java/lang/Object@000000060A25E2C8,Hot2,2
4,64115,64115,2293,0,58998501,1810600,99,589266,java/lang/Object@000000060A25E230,Hot2,2
5,67121,67121,3374,0,67749843,2081753,99,560519,java/lang/Object@000000060A25E5C8,Hot2,2
5,70588,70588,3339,0,71282352,2190720,99,533717,java/lang/Object@000000060A258610,Hot2,2
4,69318,69318,2501,0,61880879,1898181,99,542805,java/lang/Object@000000060A25E410,Hot2,2
5,60334,60334,2886,0,60808057,1868771,99,625771,java/lang/Object@000000060A25BDC0,Hot2,2
4,65407,65407,2364,0,58300119,1788073,99,577016,java/lang/Object@000000060A25B390,Hot2,2
3,66886,66886,2251,0,55815138,1709919,99,564745,java/lang/Object@000000060A25DFD0,Hot2,2
4,75535,75535,3287,0,72932505,2240023,99,497742,java/lang/Object@000000060A25E288,Hot2,2
5,62814,62814,3358,0,68635969,2111572,99,599698,java/lang/Object@000000060A25DF60,Hot2,2
4,67882,67882,2443,0,59595566,1827033,99,555358,java/lang/Object@000000060A25B6C0,Hot2,2
4,60621,60621,2389,0,57366850,1761247,99,622102,java/lang/Object@000000060A25E350,Hot2,2
6,66515,66515,3792,0,70259677,2160422,99,566910,java/lang/Object@000000060A2586D8,Hot2,2
5,59120,59120,2906,0,58638519,1801428,99,637235,java/lang/Object@000000060A25B568,Hot2,2
3,70778,70778,2263,0,59777536,1832255,99,532249,java/lang/Object@000000060A25B1C8,Hot2,2
5,67296,67296,3113,0,64592490,1983043,99,559837,java/lang/Object@000000060A25BC78,Hot2,2
3,79189,79189,2602,0,74387253,2284359,99,475068,java/lang/Object@000000060A25E550,Hot2,2
